domain_name,country,product_line,value_type,value
alcon.com,United States,Whatfix Mirror,team,Digital Health team at Alcon
firstcitizens.com,United States,Whatfix Mirror,team,EUS leadership and engineering teams
firstcitizens.com,United States,Whatfix Mirror,team,SVBers
firstcitizens.com,United States,Whatfix Mirror,team,"IT management, regulators, internal audit, and business partners"
maersk.com,United Kingdom,Whatfix Mirror,team,Global CTIO
maersk.com,United Kingdom,Whatfix Mirror,team,Network Reliability Engineering
maersk.com,United Kingdom,Whatfix Mirror,team,Technology function
maersk.com,India,Whatfix Mirror,team,People Function - Talent including Performance & Learning
maersk.com,India,Whatfix Mirror,team,ServiceNow Platform Team
maersk.com,India,Whatfix Mirror,team,Network Architecture & Engineering Team
cisco.com,United States,Whatfix Mirror,tools,JIRA
cisco.com,United States,Whatfix Mirror,tools,SharePoint
cisco.com,United States,Whatfix Mirror,tools,Miro or other whiteboarding tool
cisco.com,United States,Whatfix Mirror,tools,Office365
cisco.com,United States,Whatfix Mirror,tools,Terraform
cisco.com,United States,Whatfix Mirror,tools,AWS
cisco.com,United States,Whatfix Mirror,tools,DataDog
cisco.com,United States,Whatfix Mirror,tools,CloudWatch
cisco.com,United States,Whatfix Mirror,tools,Vault
cisco.com,United States,Whatfix Mirror,tools,Packer
cisco.com,United States,Whatfix Mirror,tools,Docker
cisco.com,United States,Whatfix Mirror,tools,Jenkins
maersk.com,India,Whatfix Mirror,tools,RPA software
maersk.com,India,Whatfix Mirror,tools,ARIS
maersk.com,India,Whatfix Mirror,tools,Celonis
maersk.com,India,Whatfix Mirror,tools,Infrastructure as code (IaC)
cisco.com,United States,Whatfix Mirror,positioning,Enhances program materials development and governance processes
cisco.com,United States,Whatfix Mirror,positioning,Simplified deployment and maintenance capabilities for cloud infrastructure
cisco.com,United States,Whatfix Mirror,positioning,Interactive and visual workflows for agile transformation
cisco.com,United States,Whatfix Mirror,positioning,Practice environment for onboarding and proficiency
alcon.com,United States,Whatfix Mirror,positioning,Whatfix Mirror can provide immersive and interactive training for Digital Health initiatives
alcon.com,United States,Whatfix Mirror,positioning,Simplified deployment and maintenance capabilities of Whatfix Mirror can reduce training costs
alcon.com,United States,Whatfix Mirror,positioning,Hyper-realistic environment of Whatfix Mirror can enhance onboarding and proficiency
firstcitizens.com,United States,Whatfix Mirror,positioning,Provides hyper-realistic environment for immersive and interactive training on web applications
firstcitizens.com,United States,Whatfix Mirror,positioning,Simplified deployment and maintenance capabilities reduce training costs
firstcitizens.com,United States,Whatfix Mirror,positioning,"Enhances onboarding and proficiency, driving end user productivity"
firstcitizens.com,United States,Whatfix Mirror,positioning,Increases application adoption and compliance with data security policies
maersk.com,United Kingdom,Whatfix Mirror,positioning,Enhances digitization of business processes and customer engagement
maersk.com,United Kingdom,Whatfix Mirror,positioning,Simplifies technology modernization for logistics integration
maersk.com,United Kingdom,Whatfix Mirror,positioning,Improves network reliability and performance for global connectivity
maersk.com,United Kingdom,Whatfix Mirror,positioning,Facilitates immersive and interactive training for career development
maersk.com,India,Whatfix Mirror,positioning,Whatfix Mirror can provide immersive and interactive training for optimizing People processes
maersk.com,India,Whatfix Mirror,positioning,Whatfix Mirror can simplify onboarding and proficiency with ServiceNow solutions
maersk.com,India,Whatfix Mirror,positioning,Whatfix Mirror offers hyper-realistic environment for training on network and perimeter platforms
maersk.com,India,Whatfix Mirror,positioning,Whatfix Mirror's simplified deployment can aid in building and operating world-class network capabilities
maersk.com,Denmark,Whatfix Product Analytics,initiatives,Transforming digital proposition to omni-channel experience for personalized logistics solutions
maersk.com,Denmark,Whatfix Product Analytics,initiatives,"Standardizing processes, digitizing offline journeys, and redesigning customer experience"
maersk.com,Denmark,Whatfix Product Analytics,initiatives,Improving industry knowledge and building communication and commercial skills
maersk.com,Denmark,Whatfix Product Analytics,initiatives,Setting measurable goals for product and reporting progress against stated benefits
maersk.com,Denmark,Whatfix Product Analytics,initiatives,"Engaging with users, customers, and stakeholders to encourage awareness and use of the product"
firstcitizens.com,United States,Whatfix Product Analytics,initiatives,Enhancing digital onboarding experience for global clients
firstcitizens.com,United States,Whatfix Product Analytics,initiatives,Improving profitability and growth of Lockbox and eReceivables products
firstcitizens.com,United States,Whatfix Product Analytics,initiatives,Driving product strategy and lifecycle management for core business products
firstcitizens.com,United States,Whatfix Product Analytics,initiatives,Leveraging data to generate actionable insights for product performance
firstcitizens.com,United States,Whatfix Product Analytics,initiatives,Supporting agile product development process and delivery of client-facing solutions
cisco.com,United States,Whatfix Product Analytics,initiatives,AI/ML product strategy and roadmap for GenAI
cisco.com,United States,Whatfix Product Analytics,initiatives,Data powered products for enterprise IT workflows
cisco.com,United States,Whatfix Product Analytics,initiatives,AI-based growth marketing strategies
cisco.com,United States,Whatfix Product Analytics,initiatives,"Product strategy, vision, and orchestration for SaaS Products"
alcon.com,United States,Whatfix Product Analytics,initiatives,Developing a data product and analytics platform vision aligned with overall business goals of Digital Health
alcon.com,United States,Whatfix Product Analytics,initiatives,Leading the development and execution of the Vision Care product roadmap and schedule
alcon.com,United States,Whatfix Product Analytics,initiatives,Driving the implementation of key features and enhancements in support of the product innovation strategy for Vision Care Digital Health
alcon.com,United States,Whatfix Product Analytics,initiatives,Spearheading the development and execution of digital health data and analytics product vision and strategy
alcon.com,United States,Whatfix Product Analytics,initiatives,Leading the Corporate Strategy function for the Alcon Digital Health organization
maersk.com,India,Whatfix Product Analytics,initiatives,Optimize vessel utilization and reduce carbon footprint
maersk.com,India,Whatfix Product Analytics,initiatives,Build the definitive Global Data & Analytics (GDA) strategy
maersk.com,India,Whatfix Product Analytics,initiatives,"Enhance scalability, performance, and resilience of workforce management solutions"
maersk.com,India,Whatfix Product Analytics,initiatives,Empower organizations to optimize workforce efficiency and productivity
maersk.com,Denmark,Whatfix Product Analytics,team,Business platform team
maersk.com,Denmark,Whatfix Product Analytics,team,http://maersk.com/Maersk.com product team
firstcitizens.com,United States,Whatfix Product Analytics,team,SVB-DC & SOS Bank Product
firstcitizens.com,United States,Whatfix Product Analytics,team,TREAS PROD MGT PYMT
firstcitizens.com,United States,Whatfix Product Analytics,team,SVB-Credit Product Mngmt
cisco.com,United States,Whatfix Product Analytics,team,Outshift by Cisco - GenAI team
cisco.com,United States,Whatfix Product Analytics,team,Cisco Meraki - Data Science and Product teams
cisco.com,United States,Whatfix Product Analytics,team,Cisco Marketing Strategy team
cisco.com,United States,Whatfix Product Analytics,team,Cisco's Acceleration Center - Product Management team
alcon.com,United States,Whatfix Product Analytics,team,Digital Health team
alcon.com,United States,Whatfix Product Analytics,team,Vision Care Digital Health team
alcon.com,United States,Whatfix Product Analytics,team,Product team
alcon.com,United States,Whatfix Product Analytics,team,Corporate Strategy function for the Alcon Digital Health organization
maersk.com,India,Whatfix Product Analytics,team,"Director – Data, AI & Platform(GDA)"
maersk.com,India,Whatfix Product Analytics,team,Platform team in people function
maersk.com,Denmark,Whatfix Product Analytics,positioning,Whatfix Product Analytics can provide detailed insights into user interactions with the digital proposition and omni-channel experience
maersk.com,Denmark,Whatfix Product Analytics,positioning,The platform can help in tracking and understanding crucial metrics to support the standardization and redesigning of customer experience
maersk.com,Denmark,Whatfix Product Analytics,positioning,"Enables setting and tracking measurable goals for the product, ensuring progress against stated benefits"
maersk.com,Denmark,Whatfix Product Analytics,positioning,"Facilitates engagement with users, customers, and stakeholders through customized dashboards and data analysis"
firstcitizens.com,United States,Whatfix Product Analytics,positioning,Whatfix Product Analytics enables seamless digital onboarding experiences with data visualization & analytics
firstcitizens.com,United States,Whatfix Product Analytics,positioning,Whatfix Product Analytics supports product strategy and lifecycle management through customized dashboards
firstcitizens.com,United States,Whatfix Product Analytics,positioning,Whatfix Product Analytics provides actionable insights for product performance and agile development process
cisco.com,United States,Whatfix Product Analytics,positioning,Whatfix Product Analytics provides insights for AI/ML strategy and roadmap
cisco.com,United States,Whatfix Product Analytics,positioning,Enables data-powered product development and analytics for enterprise IT workflows
cisco.com,United States,Whatfix Product Analytics,positioning,Facilitates AI-based growth marketing strategies and customer behavior analysis
cisco.com,United States,Whatfix Product Analytics,positioning,Aids in defining and prioritizing strategic programs for SaaS product development
alcon.com,United States,Whatfix Product Analytics,positioning,Whatfix Product Analytics can provide detailed insights into user interactions with the digital health data and analytics platform
alcon.com,United States,Whatfix Product Analytics,positioning,"It can enhance user engagement, retention, and decision-making by enabling tracking and understanding of crucial metrics"
alcon.com,United States,Whatfix Product Analytics,positioning,The no-code visual editor for easy data capture and analysis ensures data consistency even after UI updates
alcon.com,United States,Whatfix Product Analytics,positioning,Customized dashboards can provide actionable insights for the Vision Care product roadmap and schedule
alcon.com,United States,Whatfix Product Analytics,positioning,It can aid in aligning the data product and analytics platform vision with overall business goals of Digital Health
maersk.com,India,Whatfix Product Analytics,positioning,Whatfix Product Analytics provides insights to optimize vessel utilization and reduce carbon footprint
maersk.com,India,Whatfix Product Analytics,positioning,Enables building a definitive Global Data & Analytics (GDA) strategy through data capture and analysis
maersk.com,India,Whatfix Product Analytics,positioning,"Enhances scalability, performance, and resilience of workforce management solutions"
maersk.com,India,Whatfix Product Analytics,positioning,Empowers organizations to optimize workforce efficiency and productivity through customized dashboards
